SERVICE_WID,SERVICE,SUB_SERVICE,SERVICE_STATUS_CD,SRV_PLAN_WID,PLAN_NAME,SRV_PLAN_STATUS_CD,SERVICE_START_DATE,SERVICE_END_DATE,SERVICE_DURATION,SERVICE_START_MONTH,SERVICE_START_YEAR,SERVICE_END_MONTH,SERVICE_END_YEAR,CASE_WID,CASE_NUM,TOTAL_COST_AMT,OUTCOME_FEES_PAID_AMT,SERVICE_SUPPORT_COST_AMT,CLIENT_TYPE_WID,CLIENT_TYPE_CD,CLIENT_TYPE,BIRTH_DATE,GENDER,EDUCATION_LEVEL,BIRTH_DECATE,AGE,GROUP_AGE
7138722264.0,Job Sustainment,Job Sustainment,Closed,865028665.0,Employment Services,Open,2022-04-01,2022-04-26,25.0,4,2022,4.0,2022.0,1128441875.0,1-721150-63676,336.88,,,5.0,EI ACTIVE,EI Active,1998-04-18,Woman/Girl,Unknown,1990,25,20 - 29
8500975264.0,Self-Serve Services,Self-Serve Job Sustainment,Closed,866639807.0,Self-Serve,Closed,2021-05-15,2022-06-13,394.0,5,2021,6.0,2022.0,1128446124.0,1-721148-726151,393.75,393.75,0.0,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,1997-10-07,Man/Boy,Secondary,1990,26,20 - 29
7297532264.0,Skills Enhancement - STOC,WHMIS,Closed,865615799.0,Employment Services,Open,2022-05-23,2022-05-24,1.0,5,2022,5.0,2022.0,1829076040.0,1-56597164146,2120.08,0.0,59.72,10.0,EO REACHBACK,BCEA EO and EI Reachback,2002-02-11,Man/Boy,University,2000,22,20 - 29
7171206464.0,Work Experience,Discovery Assessment,Closed,864923396.0,Employment Services,Open,2022-03-02,2022-07-29,149.0,3,2022,7.0,2022.0,1819831187.0,1-57107479770,2012.5,0.0,0.0,2.0,BCEA NEO PWD,BCEA NEO PWD,1996-09-15,Woman/Girl,Secondary,1990,27,20 - 29
7172121994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,864951180.0,Employment Services,Open,2022-03-10,2022-04-21,42.0,3,2022,4.0,2022.0,1888989799.0,1-54813460926,7739.98,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,2005-11-27,Man/Boy,University,2000,18,19-
7131596264.0,Client Needs Assessment,Client Needs Assessment,Closed,864284902.0,Employment Services,Open,2022-04-01,2022-04-01,0.0,4,2022,4.0,2022.0,1885964989.0,1-54640556061,980.0,,,9.0,EO ACTIVE,BCEA EO and EI Active,2003-10-28,Woman/Girl,Elementary,2000,20,20 - 29
8240953994.0,Job Sustainment,Job Sustainment,Closed,867475136.0,Employment Services,Closed,2020-11-01,2021-11-01,365.0,11,2020,11.0,2021.0,1236002878.0,1-51711720359,437.5,437.5,0.0,2.0,BCEA NEO PWD,BCEA NEO PWD,2004-07-12,Man/Boy,Unknown,2000,19,19-
8200048994.0,Self-Serve Services,Self-Serve Services,Cancelled,866725439.0,Self-Serve,Closed,2021-01-15,2022-03-17,426.0,1,2021,3.0,2022.0,1200790690.0,1-52319044581,,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,2004-11-17,Man/Boy,University,2000,19,19-
8419975264.0,Client Needs Assessment,Client Needs Assessment,Closed,865266080.0,Employment Services,Closed,2021-08-10,2021-08-18,8.0,8,2021,8.0,2021.0,1816819651.0,1-57375434448,,,,18.0,GENERAL,General w/o a Disability,2001-03-20,Man/Boy,Secondary,2000,22,20 - 29
7184467994.0,Client Needs Assessment,Client Needs Assessment,Closed,864961299.0,Employment Services,Open,2022-03-08,2022-05-18,71.0,3,2022,5.0,2022.0,1128482518.0,1-721164-68146,,,,1.0,BCEA EO,BCEA EO,1983-07-26,Man/Boy,Unknown,1980,40,40 - 49
2400411464.0,Skills Enhancement - ESS Workshops,Maintain Employment Workshop,Cancelled,883059988.0,Employment Services,Closed,2020-05-07,2020-05-08,1.0,5,2020,5.0,2020.0,1281206514.0,1-60314689319,5151.29,,,2.0,BCEA NEO PWD,BCEA NEO PWD,2005-11-12,Man/Boy,Unknown,2000,18,19-
8791697694.0,Self-Serve Services,Self-Serve Services,Cancelled,866589466.0,Self-Serve,Closed,2021-03-08,2021-03-09,1.0,3,2021,3.0,2021.0,1898730903.0,1-58828287875,5919.04,,,4.0,BCEA NEO OTHER,BCEA NEO Other,1998-05-04,Man/Boy,Unknown,1990,25,20 - 29
8831742694.0,Specialized Assessments,Psychological Vocational Assessment,Closed,866845038.0,Employment Services,Closed,2021-03-04,2021-04-07,34.0,3,2021,4.0,2021.0,1203662902.0,1-52475109237,7377.13,0.0,2581.25,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2004-12-02,Man/Boy,College,2000,19,19-
8806712694.0,Self-Serve Services,Self-Serve Services,Cancelled,866521856.0,Self-Serve,Closed,2021-03-04,2021-05-26,83.0,3,2021,5.0,2021.0,1898249239.0,1-58202296153,,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1990-01-05,Woman/Girl,Secondary,1990,34,30 - 39
2534095694.0,Client Needs Assessment,Client Needs Assessment,Closed,879371132.0,Employment Services,Closed,2020-03-12,2020-04-02,21.0,3,2020,4.0,2020.0,1283908549.0,1-59994162960,,,,9.0,EO ACTIVE,BCEA EO and EI Active,1990-08-29,Man/Boy,Unknown,1990,33,30 - 39
2054493264.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,867497484.0,Employment Services,Closed,2020-07-30,2021-07-25,360.0,7,2020,7.0,2021.0,1236290310.0,1-51204937058,2362.5,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,2000-02-01,Woman/Girl,University,2000,24,20 - 29
2051814994.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,867501684.0,Employment Services,Closed,2020-07-27,2020-10-29,94.0,7,2020,10.0,2020.0,1128482959.0,1-721168-4370,,,,2.0,BCEA NEO PWD,BCEA NEO PWD,2006-03-02,Woman/Girl,Elementary,2000,17,19-
2003573264.0,Client Needs Assessment,Client Needs Assessment,Closed,867466073.0,Employment Services,Closed,2020-08-14,2020-08-14,0.0,8,2020,8.0,2020.0,1235163744.0,1-51785065484,2223.59,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1992-11-14,Woman/Girl,College,1990,31,30 - 39
8808481994.0,Job Sustainment,Job Sustainment,Closed,867365618.0,Employment Services,Closed,2021-01-25,2022-01-24,364.0,1,2021,1.0,2022.0,1233210974.0,1-51566746589,2362.5,2362.5,0.0,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,1986-07-02,Man/Boy,Apprenticeship,1980,37,30 - 39
8623719694.0,Job Sustainment,Job Sustainment,Closed,866556055.0,Employment Services,Closed,2021-05-10,2022-10-28,536.0,5,2021,10.0,2022.0,1899132113.0,1-52026980984,4812.5,4812.5,0.0,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1965-08-22,Man/Boy,Secondary,1960,58,50 - 59
8845433464.0,Job Sustainment,Job Sustainment,Closed,866997600.0,Employment Services,Closed,2021-02-23,2022-04-04,405.0,2,2021,4.0,2022.0,1209573233.0,1-51088367080,,,,18.0,GENERAL,General w/o a Disability,1993-12-06,Woman/Girl,Apprenticeship,1990,30,30 - 39
8795524694.0,Job Sustainment,Job Sustainment,Closed,887145285.0,Employment Services,Closed,2021-03-15,2021-10-01,200.0,3,2021,10.0,2021.0,1217805202.0,1-60814525963,979.38,787.5,82.68,17.0,GENERAL PWD,General with a Disability,2006-02-10,Woman/Girl,Unknown,2000,18,19-
8191070994.0,Job Sustainment,Job Sustainment,Closed,867461160.0,Employment Services,Closed,2020-10-01,2021-03-19,169.0,10,2020,3.0,2021.0,1235905492.0,1-51721716293,1018.28,350.0,0.0,2.0,BCEA NEO PWD,BCEA NEO PWD,2004-03-22,Man/Boy,Secondary,2000,19,19-
8526016464.0,Client Needs Assessment,Client Needs Assessment,Closed,865194045.0,Employment Services,Closed,2021-06-29,2021-07-06,7.0,6,2021,7.0,2021.0,1128445849.0,1-721144-179204,,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,2005-08-30,Woman/Girl,Apprenticeship,2000,18,19-
8204666994.0,Self-Serve Services,Self-Serve Services,Cancelled,866795818.0,Self-Serve,Closed,2021-01-14,2021-04-30,106.0,1,2021,4.0,2021.0,1128583296.0,1-721168-722699,,,,8.0,EI REACHBACK,EI Reachback,1980-12-13,Man/Boy,Elementary,1980,43,40 - 49
8541466994.0,Self-Serve Services,Self-Serve Services,Cancelled,865295188.0,Employment Services,Closed,2021-07-22,2021-07-22,0.0,7,2021,7.0,2021.0,1128496450.0,1-721156-176,2985.5,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1991-07-05,Man/Boy,Apprenticeship,1990,32,30 - 39
8541436264.0,Client Needs Assessment,Client Needs Assessment,Closed,865295982.0,Employment Services,Closed,2021-07-22,2021-10-29,99.0,7,2021,10.0,2021.0,1818061031.0,1-57531222563,350.0,,,2.0,BCEA NEO PWD,BCEA NEO PWD,1991-08-03,Woman/Girl,Apprenticeship,1990,32,30 - 39
8746800464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,866447588.0,Employment Services,Closed,2021-04-14,2021-11-17,217.0,4,2021,11.0,2021.0,1895745727.0,1-58532739370,6140.51,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,2005-12-19,Woman/Girl,Unknown,2000,18,19-
8414721694.0,Self-Serve Services,Self-Serve Services,Closed,865254857.0,Self-Serve,Closed,2021-08-13,2021-10-25,73.0,8,2021,10.0,2021.0,1128543372.0,1-721164-8301,,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1990-05-25,Woman/Girl,Secondary,1990,33,30 - 39
8746692264.0,Self-Serve Services,Self-Serve Services,Closed,866440753.0,Self-Serve,Closed,2021-04-14,2021-06-17,64.0,4,2021,6.0,2021.0,1895665106.0,1-58508470352,,,,6.0,EI ACTIVE,EI Active,2005-01-11,Woman/Girl,Unknown,2000,19,19-
8529985994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,865974870.0,Employment Services,Closed,2021-06-24,2021-06-24,0.0,6,2021,6.0,2021.0,1811640352.0,1-57831363182,160.78,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1976-08-27,Woman/Girl,Secondary,1970,47,40 - 49
7850582264.0,Job Search,Job Search,Closed,864648859.0,Employment Services,Closed,2022-07-04,2022-08-08,35.0,7,2022,8.0,2022.0,1877913700.0,1-53645163779,525.0,,,9.0,EO ACTIVE,BCEA EO and EI Active,2005-12-17,Woman/Girl,College,2000,18,19-
7718651694.0,Job Search,Job Search,In Progress,864852272.0,Employment Services,Open,2022-07-20,2023-07-20,365.0,7,2022,7.0,2023.0,1880241268.0,1-54066304837,17137.8,,,8.0,EI REACHBACK,EI Reachback,1971-12-02,Woman/Girl,Unknown,1970,52,50 - 59
7778767464.0,Job Sustainment,Job Sustainment,In Progress,864592342.0,Employment Services,Open,2022-08-08,2023-08-05,362.0,8,2022,8.0,2023.0,1877454958.0,1-53543828023,1264.38,350.0,914.38,9.0,EO ACTIVE,BCEA EO and EI Active,1974-01-13,Woman/Girl,Secondary,1970,50,50 - 59
7775169264.0,Job Search,Job Search,Ended Delivery,864638309.0,Employment Services,Open,2022-08-05,2023-01-31,179.0,8,2022,1.0,2023.0,1877814035.0,1-53514791825,,,,1.0,BCEA EO,BCEA EO,1972-09-02,Man/Boy,Elementary,1970,51,50 - 59
7698301264.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,864438570.0,Employment Services,Open,2022-09-19,2022-09-28,9.0,9,2022,9.0,2022.0,1870901994.0,1-50134427914,31.94,,,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1978-10-23,Woman/Girl,College,1970,45,40 - 49
7855144464.0,Client Needs Assessment,Client Needs Assessment,Closed,864651558.0,Employment Services,Open,2022-06-27,2022-06-29,2.0,6,2022,6.0,2022.0,1878376954.0,1-53673806291,,,,6.0,EI ACTIVE,EI Active,2003-10-28,Man/Boy,Apprenticeship,2000,20,20 - 29
7831403464.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,864632515.0,Employment Services,Open,2022-07-04,2022-07-25,21.0,7,2022,7.0,2022.0,1877814084.0,1-53516386736,,,,2.0,BCEA NEO PWD,BCEA NEO PWD,2004-11-02,Man/Boy,Unknown,2000,19,19-
7854997264.0,Skills Enhancement - ESS Workshops,Basic Life Skills Workshop,Closed,865244616.0,Employment Services,Closed,2022-03-18,2023-01-09,297.0,3,2022,1.0,2023.0,1816406790.0,1-57019900478,3071.47,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,2006-01-21,Woman/Girl,Secondary,2000,18,19-
7837427994.0,Job Sustainment,Job Sustainment,In Progress,866868891.0,Employment Services,Open,2022-05-05,2023-07-31,452.0,5,2022,7.0,2023.0,1203968203.0,1-52533624960,1157.19,0.0,0.0,9.0,EO ACTIVE,BCEA EO and EI Active,2005-11-14,Man/Boy,Apprenticeship,2000,18,19-
7837442694.0,Self-Serve Services,Self-Serve Services,Cancelled,864608230.0,Self-Serve,Closed,2022-07-06,2022-07-19,13.0,7,2022,7.0,2022.0,1877616933.0,1-53564442593,,,,18.0,GENERAL,General w/o a Disability,1968-05-14,Woman/Girl,Unknown,1960,55,50 - 59
7729341464.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,865413436.0,Employment Services,Open,2022-07-25,2022-09-05,42.0,7,2022,9.0,2022.0,1826109618.0,1-55241449533,1225.0,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1974-01-29,Man/Boy,Secondary,1970,50,50 - 59
7686051994.0,External Referrals,Referral for Assistive Technology Services,Closed,864471417.0,Employment Services,Closed,2022-09-15,2022-10-03,18.0,9,2022,10.0,2022.0,1873150971.0,1-50944149281,,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1981-09-25,Man/Boy,College,1980,42,40 - 49
7676364994.0,Client Needs Assessment,Client Needs Assessment,Closed,864344940.0,Employment Services,Open,2022-09-22,2022-09-22,0.0,9,2022,9.0,2022.0,1861754219.0,1-50770607356,,,,9.0,EO ACTIVE,BCEA EO and EI Active,1971-03-01,Woman/Girl,Apprenticeship,1970,52,50 - 59
8131716994.0,Job Sustainment,Job Sustainment,Closed,818004133.0,Employment Services,Closed,2020-10-29,2021-10-27,363.0,10,2020,10.0,2021.0,1180591421.0,1-65097814405,2362.5,2362.5,0.0,18.0,GENERAL,General w/o a Disability,1973-08-28,Woman/Girl,University,1970,50,50 - 59
7850889994.0,Self-Serve Services,Self-Serve Services,Cancelled,864648782.0,Self-Serve,Closed,2022-06-29,2022-07-04,5.0,6,2022,7.0,2022.0,1877913519.0,1-53639828845,,,,5.0,EI ACTIVE,EI Active,2006-02-14,Woman/Girl,Apprenticeship,2000,18,19-
7721019994.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,864779200.0,Employment Services,Open,2022-06-28,2022-07-01,3.0,6,2022,7.0,2022.0,1871985827.0,1-53107325209,1400.0,,,17.0,GENERAL PWD,General with a Disability,1986-04-20,Woman/Girl,Apprenticeship,1980,37,30 - 39
7712995694.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,864254305.0,Employment Services,Closed,2022-07-19,2022-07-19,0.0,7,2022,7.0,2022.0,1125452256.0,1-65193305566,,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1971-04-03,Woman/Girl,University,1970,52,50 - 59
8684144464.0,External Referrals,Referral to Other Community Agencies,Cancelled,866018549.0,Employment Services,Closed,2021-05-14,2021-05-15,1.0,5,2021,5.0,2021.0,1890120822.0,1-57997813752,,,,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,2003-09-24,Man/Boy,Apprenticeship,2000,20,20 - 29
8788174994.0,Self-Serve Services,Self-Serve Services,Closed,866419865.0,Self-Serve,Closed,2021-03-24,2021-11-04,225.0,3,2021,11.0,2021.0,1128316559.0,1-721148-886447,,,,6.0,EI ACTIVE,EI Active,2003-07-08,Man/Boy,College,2000,20,20 - 29
7141518994.0,Client Needs Assessment,Client Needs Assessment,Closed,864212604.0,Employment Services,Closed,2022-03-25,2022-06-25,92.0,3,2022,6.0,2022.0,1886852288.0,1-54735966806,,,,5.0,EI ACTIVE,EI Active,2003-10-06,Man/Boy,Apprenticeship,2000,20,20 - 29
7850801994.0,Self-Serve Services,Self-Serve Job Sustainment,Closed,864653216.0,Self-Serve,Closed,2022-07-06,2022-08-24,49.0,7,2022,8.0,2022.0,1878084088.0,1-53652728921,124.88,0.0,124.88,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1984-10-31,Man/Boy,College,1980,39,30 - 39
7698536994.0,Client Needs Assessment,Client Needs Assessment,Closed,864391305.0,Employment Services,Open,2022-09-01,2022-10-06,35.0,9,2022,10.0,2022.0,1207014146.0,1-52836146247,,,,4.0,BCEA NEO OTHER,BCEA NEO Other,1996-03-08,Man/Boy,College,1990,27,20 - 29
7733137264.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,864440460.0,Employment Services,Open,2022-08-25,2022-09-24,30.0,8,2022,9.0,2022.0,1128446481.0,1-721144-03531,,,,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,2004-11-14,Man/Boy,College,2000,19,19-
7833969264.0,Client Needs Assessment,Client Needs Assessment,Closed,864603847.0,Employment Services,Closed,2022-07-07,2022-09-30,85.0,7,2022,9.0,2022.0,1877636473.0,1-53549678932,,,,7.0,EI REACHBACK,EI Reachback,2004-07-25,Woman/Girl,College,2000,19,19-
7222416264.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,In Progress,864951218.0,Employment Services,Open,2022-05-16,2023-04-20,339.0,5,2022,4.0,2023.0,1888989698.0,1-54822933710,82.24,,,3.0,BCEA NEO PPMB,BCEA NEO PPMB,2004-06-29,Woman/Girl,University,2000,19,19-
7293033994.0,Client Needs Assessment,Client Needs Assessment,Closed,864232370.0,Employment Services,Open,2022-04-14,2022-04-19,5.0,4,2022,4.0,2022.0,1884249917.0,1-54489644587,1168.13,,,6.0,EI ACTIVE,EI Active,1988-02-15,Man/Boy,College,1980,35,30 - 39
7288167464.0,External Referrals,Referral to Other Community Agencies,Closed,865465647.0,Employment Services,Closed,2022-04-26,2022-07-08,73.0,4,2022,7.0,2022.0,1826034452.0,1-55835942355,,,,1.0,BCEA EO,BCEA EO,2003-06-14,Man/Boy,College,2000,20,20 - 29
7221416264.0,Self-Serve Services,Self-Serve Services,In Progress,864205856.0,Self-Serve,Open,2022-04-20,2023-04-20,365.0,4,2022,4.0,2023.0,1884543934.0,1-54451252899,,,,2.0,BCEA NEO PWD,BCEA NEO PWD,2005-03-02,Woman/Girl,Secondary,2000,18,19-
7167302464.0,Job Sustainment,Job Sustainment,Closed,865473020.0,Employment Services,Open,2022-01-07,2023-02-28,417.0,1,2022,2.0,2023.0,1822759779.0,1-56367782331,1356.25,1312.5,0.0,8.0,EI REACHBACK,EI Reachback,1999-09-15,Woman/Girl,University,1990,24,20 - 29
7126214694.0,Specialized Assessments,Psychological Vocational Assessment,Closed,864913332.0,Employment Services,Closed,2022-03-28,2022-06-29,93.0,3,2022,6.0,2022.0,1882265436.0,1-54101033056,2581.25,0.0,2581.25,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1984-08-20,Woman/Girl,College,1980,39,30 - 39
7168622994.0,Client Needs Assessment,Client Needs Assessment,Closed,864932297.0,Employment Services,Open,2022-03-16,2022-10-17,215.0,3,2022,10.0,2022.0,1888668288.0,1-54848787169,1350.55,,,6.0,EI ACTIVE,EI Active,1996-05-14,Man/Boy,Elementary,1990,27,20 - 29
8396379464.0,Self-Serve Services,Self-Serve Job Sustainment,Closed,865781579.0,Self-Serve,Closed,2021-09-29,2022-07-13,287.0,9,2021,7.0,2022.0,1810912816.0,1-56837648641,43.75,43.75,0.0,18.0,GENERAL,General w/o a Disability,1985-11-11,Man/Boy,Secondary,1980,38,30 - 39
8409622994.0,Self-Serve Services,Self-Serve Job Sustainment,Ended Delivery,865794142.0,Self-Serve,Open,2021-09-25,2022-12-30,461.0,9,2021,12.0,2022.0,1172504407.0,1-65000793876,173.35,0.0,173.35,13.0,NEO PPMB ACTIVE,BCEA NEO PPMB and EI Active,1988-10-12,Man/Boy,Secondary,1980,35,30 - 39
8793943994.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,820997352.0,Employment Services,Closed,2021-03-11,2021-03-18,7.0,3,2021,3.0,2021.0,1105154914.0,1-63420126164,487.37,,,11.0,NEO PWD ACTIVE,BCEA NEO PWD and EI Active,2004-01-12,Man/Boy,Apprenticeship,2000,20,20 - 29
2207163264.0,Job Search,Job Search,Closed,821400035.0,Employment Services,Closed,2019-08-23,2019-09-27,35.0,8,2019,9.0,2019.0,1128488099.0,1-721164-108213,1312.5,,,10.0,EO REACHBACK,BCEA EO and EI Reachback,1979-05-15,Woman/Girl,University,1970,44,40 - 49
7308527994.0,Work Experience,Wage Subsidy Work Experience,Cancelled,866046975.0,Employment Services,Open,2023-03-02,2023-03-13,11.0,3,2023,3.0,2023.0,1819675129.0,1-57214749922,10002.07,,,7.0,EI REACHBACK,EI Reachback,1983-09-02,Woman/Girl,Apprenticeship,1980,40,40 - 49
2004160994.0,Client Needs Assessment,Client Needs Assessment,Cancelled,811668250.0,Employment Services,Closed,2020-08-13,2020-08-13,0.0,8,2020,8.0,2020.0,1120729711.0,1-65533065795,73.06,,,17.0,GENERAL PWD,General with a Disability,1995-10-06,Unspecified,Secondary,1990,28,20 - 29
8071621694.0,Client Needs Assessment,Client Needs Assessment,Closed,865502617.0,Employment Services,Open,2021-12-02,2022-08-17,258.0,12,2021,8.0,2022.0,1827313773.0,1-55138568710,900.63,,,4.0,BCEA NEO OTHER,BCEA NEO Other,2004-01-08,Man/Boy,College,2000,20,20 - 29
8078894464.0,Client Needs Assessment,Client Needs Assessment,Closed,865505320.0,Employment Services,Open,2021-12-03,2021-12-14,11.0,12,2021,12.0,2021.0,1827010007.0,1-55133684533,1400.0,,,14.0,NEO PPMB REACHBACK,BCEA NEO PPMB and EI Reachback,1995-02-14,Man/Boy,Elementary,1990,29,20 - 29
8026629994.0,Job Search,Job Search,Closed,822350389.0,Employment Services,Open,2021-11-25,2022-07-01,218.0,11,2021,7.0,2022.0,1148957739.0,1-64006537183,1867.69,,,18.0,GENERAL,General w/o a Disability,2004-11-02,Man/Boy,College,2000,19,19-
8017078994.0,Self-Serve Services,Self-Serve Services,Closed,865574541.0,Self-Serve,Open,2021-11-19,2021-11-20,1.0,11,2021,11.0,2021.0,1828652502.0,1-55911770222,6161.96,,,6.0,EI ACTIVE,EI Active,2002-01-11,Man/Boy,Elementary,2000,22,20 - 29
8026528264.0,Self-Employment,Business Launch & Implementation,Closed,865108683.0,Employment Services,Open,2021-11-15,2022-08-06,264.0,11,2021,8.0,2022.0,1897251603.0,1-58717859042,11287.5,0.0,9975.0,18.0,GENERAL,General w/o a Disability,1988-02-09,Woman/Girl,Unknown,1980,36,30 - 39
8245488264.0,Self-Employment,Business Plan Development,Closed,867689912.0,Employment Services,Closed,2021-01-11,2021-03-19,67.0,1,2021,3.0,2021.0,1237227068.0,1-51288993719,18200.0,0.0,1050.0,18.0,GENERAL,General w/o a Disability,2002-12-07,Man/Boy,Unknown,2000,21,20 - 29
8010306994.0,Job Sustainment,Job Sustainment,Closed,880040038.0,Employment Services,Closed,2021-10-19,2022-10-19,365.0,10,2021,10.0,2022.0,1286970551.0,1-60020016520,38617.25,2362.5,0.0,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1981-01-28,Man/Boy,Unknown,1980,43,40 - 49
8028140694.0,Job Sustainment,Job Sustainment,In Progress,866573239.0,Employment Services,Open,2021-11-11,2023-08-31,658.0,11,2021,8.0,2023.0,1898551374.0,1-58862857533,4042.49,2625.0,61.24,3.0,BCEA NEO PPMB,BCEA NEO PPMB,1974-03-30,Man/Boy,University,1970,49,40 - 49
8097088264.0,Skills Enhancement - ESS Workshops,Prepare for Employment Workshop,Closed,865676364.0,Employment Services,Closed,2021-12-06,2022-02-10,66.0,12,2021,2.0,2022.0,1821764946.0,1-56419220839,205.63,,,7.0,EI REACHBACK,EI Reachback,2005-07-16,Woman/Girl,University,2000,18,19-
8023986464.0,Client Needs Assessment,Client Needs Assessment,Closed,865549585.0,Employment Services,Open,2021-11-26,2021-11-30,4.0,11,2021,11.0,2021.0,1827143308.0,1-55905242920,18354.28,0.0,997.5,12.0,NEO PWD REACHBACK,BCEA NEO PWD and EI Reachback,2003-10-27,Woman/Girl,University,2000,20,20 - 29
8029135694.0,Skills Enhancement - ESS Workshops,Find Jobs or Work Experience Workshop,Closed,865562842.0,Employment Services,Closed,2021-11-22,2022-05-16,175.0,11,2021,5.0,2022.0,1828497215.0,1-55977399790,,,,6.0,EI ACTIVE,EI Active,1989-09-15,Man/Boy,Secondary,1980,34,30 - 39
8012425264.0,Skills Enhancement - Training Services,Occupational Skills Training,Closed,866393857.0,Employment Services,Closed,2022-02-23,2022-05-19,85.0,2,2022,5.0,2022.0,1894968823.0,1-58482772003,4380.46,0.0,4380.46,16.0,NEO OTHER REACHBACK,BCEA NEO Other and EI Reachback,2005-06-27,Man/Boy,Secondary,2000,18,19-
